"slopes","inflection_points"
0.0341249471723331,40.0730494491272
0.038467598326209,42.3084356739433
0.0266215476259482,39.175662904314
0.032160314854929,38.1164226146208
0.0320592859306623,41.1513210164189
0.0284298671547633,38.5059208070144
0.0269784588678117,45.7276919115769
0.0261763669937061,39.0345374368018
0.0323178144897334,38.6554593609494
0.00724864514744843,63.7085424736804
0.0073065240387801,32.7840720689387
0.0215694210523496,39.8697408246992
0.0273344795830194,37.7476145957493
0.0169461533626216,45.2937750938037
0.0245068894550197,43.630940273636
-0.0014172375621738,21.4714196407254
-0.00824716883596716,37.9929145922498
0.0281047035267831,49.610338787729
0.0256836811583688,41.8214697853434
0.0177597932225149,38.7449861106294
0.0238580362015506,36.0985085114827
0.00517223798810746,87.568911120315
0.0324362158356143,37.327562175148
0.0131041196176383,46.122257205507
-0.00232683755348801,42.4129339472645
0.00944115331524497,22.682427412923
0.00603492726885092,57.932632594644
0.034158918413302,39.502359516513
0.00844340307148717,44.40247288896
0.0130251422136588,50.5278434695729
0.0270356172260313,36.8260584273616
0.0214003161524962,38.7765576683441
-0.00148090030645676,43.1884252205256
0.0219187008358577,37.6249752340506
0.0276872896833731,36.6006513075453
0.0328085179471714,38.6098127633585
-0.00356339917764147,61.5102991387529
0.00626763113997374,78.4195011804482
0.0118115447793495,41.2757556054274
0.0307417093388291,42.069763632503
0.0198994763624775,34.4295515561416
0.016873550240111,44.2569765468972
0.0333612753282996,39.5366804366747
0.0331292871375135,38.9901204103544
0.0145183062726732,27.0752323556417
0.0322727209860636,41.714669872821
-0.00167687883601606,30.5376656568498
0.0239146838758592,35.284258993253
